run_id,path_id,fee_param,xsol_param,depeg_event,run_duration,sol_pool_activations,xsol_pool_activations,total_pool_activations
10.9,1,1.25,1.25,True,668,0,26,26
7.18,1,1.25,1.1,True,377,0,2,2
17.2,1,1.35,1.15,True,484,0,6,6
17.2,1,1.35,1.15,True,484,0,6,6
17.2,1,1.35,1.15,True,484,0,6,6
17.2,1,1.35,1.15,True,484,0,6,6
15.15,1,1.3,1.3,False,1411,0,37,37
54.6,1,1.55,1.5,False,1411,0,44,44
50.17,1,1.55,1.3,False,1411,0,40,40
14.1,1,1.3,1.25,False,1411,0,34,34
14.1,1,1.3,1.25,False,668,0,16,16
14.1,1,1.3,1.25,True,1411,0,34,34
14.1,1,1.3,1.25,True,668,0,16,16
53.14,1,1.55,1.45,False,1411,0,36,36
26.19,1,1.4,1.3,False,1411,0,36,36
9.7,1,1.25,1.2,True,486,0,14,14
42.1,1,1.5,1.35,False,1411,0,41,41
42.1,1,1.5,1.35,False,1411,0,33,33
42.1,1,1.5,1.35,False,1411,0,41,41
42.1,1,1.5,1.35,False,1411,0,33,33
13.19,1,1.3,1.2,True,484,0,8,8
23.14,1,1.4,1.15,True,377,0,2,2
28.17,1,1.4,1.4,False,1411,0,55,55
20.18,1,1.35,1.3,False,1411,0,22,22
17.13,1,1.35,1.15,True,377,0,7,7
13.4,1,1.3,1.2,True,486,0,6,6
24.4,1,1.4,1.2,True,668,0,21,21
44.4,1,1.5,1.45,False,1411,0,49,49
5.13,1,1.2,1.15,True,377,0,4,4
29.7,1,1.45,1.1,True,484,0,2,2
52.11,1,1.55,1.4,False,1411,0,49,49
41.4,1,1.5,1.3,False,1411,0,35,35
34.6,1,1.45,1.35,False,1411,0,35,35
19.13,1,1.35,1.25,True,668,0,24,24
5.14,1,1.2,1.15,True,377,0,6,6
44.3,1,1.5,1.45,False,1411,0,37,37
17.12,1,1.35,1.15,True,377,0,2,2
15.19,1,1.3,1.3,False,1411,0,42,42
23.7,1,1.4,1.15,True,668,0,17,17
43.7,1,1.5,1.4,False,1411,0,43,43
26.4,1,1.4,1.3,False,1411,0,47,47
4.16,1,1.2,1.1,True,487,0,1,1
41.17,1,1.5,1.3,False,1411,0,25,25
23.13,1,1.4,1.15,True,377,0,2,2
52.6,1,1.55,1.4,False,1411,0,32,32
28.2,1,1.4,1.4,False,1411,0,45,45
28.2,1,1.4,1.4,False,1411,0,29,29
28.2,1,1.4,1.4,False,1411,0,45,45
28.2,1,1.4,1.4,False,1411,0,29,29
42.8,1,1.5,1.35,False,1411,0,27,27
9.19,1,1.25,1.2,True,484,0,11,11
19.12,1,1.35,1.25,True,668,0,19,19
13.15,1,1.3,1.2,True,484,0,17,17
26.15,1,1.4,1.3,False,1411,0,46,46
34.7,1,1.45,1.35,False,1411,0,31,31
14.6,1,1.3,1.25,True,668,0,28,28
18.19,1,1.35,1.2,True,486,0,9,9
52.16,1,1.55,1.4,False,1411,0,30,30
31.9,1,1.45,1.2,True,484,0,9,9
28.6,1,1.4,1.4,False,1411,0,46,46
19.11,1,1.35,1.25,True,668,0,24,24
37.3,1,1.5,1.1,True,487,0,2,2
12.2,1,1.3,1.15,True,486,0,6,6
12.2,1,1.3,1.15,True,377,0,2,2
12.2,1,1.3,1.15,True,486,0,6,6
12.2,1,1.3,1.15,True,377,0,2,2
51.19,1,1.55,1.35,False,1411,0,38,38
50.5,1,1.55,1.3,False,1411,0,25,25
34.4,1,1.45,1.35,False,1411,0,46,46
25.3,1,1.4,1.25,True,668,0,23,23
21.19,1,1.35,1.35,False,1411,0,46,46
17.11,1,1.35,1.15,True,377,0,1,1
31.17,1,1.45,1.2,True,486,0,3,3
1.7,1,1.1,1.1,True,486,0,1,1
48.14,1,1.55,1.2,True,668,0,8,8
22.12,1,1.4,1.1,True,377,0,2,2
29.15,1,1.45,1.1,True,376,0,1,1
39.13,1,1.5,1.2,True,484,0,12,12
22.4,1,1.4,1.1,True,377,0,1,1
34.5,1,1.45,1.35,False,1411,0,37,37
12.5,1,1.3,1.15,True,377,0,2,2
51.18,1,1.55,1.35,False,1411,0,36,36
2.9,1,1.15,1.1,True,487,0,4,4
45.8,1,1.5,1.5,False,1411,0,54,54
24.11,1,1.4,1.2,True,486,0,5,5
19.1,1,1.35,1.25,False,1411,0,33,33
19.1,1,1.35,1.25,False,1411,0,26,26
19.1,1,1.35,1.25,False,1411,0,33,33
19.1,1,1.35,1.25,False,1411,0,26,26
29.12,1,1.45,1.1,True,376,0,2,2
48.13,1,1.55,1.2,False,1411,0,23,23
1.12,1,1.1,1.1,True,376,0,3,3
25.4,1,1.4,1.25,False,1411,0,31,31
31.1,1,1.45,1.2,True,484,0,14,14
31.1,1,1.45,1.2,True,484,0,11,11
31.1,1,1.45,1.2,True,484,0,14,14
31.1,1,1.45,1.2,True,484,0,11,11
21.18,1,1.35,1.35,False,1411,0,32,32
9.1,1,1.25,1.2,True,484,0,13,13
9.1,1,1.25,1.2,True,1411,0,38,38
9.1,1,1.25,1.2,False,484,0,13,13
9.1,1,1.25,1.2,False,1411,0,38,38
37.12,1,1.5,1.1,True,377,0,2,2
42.16,1,1.5,1.35,False,1411,0,46,46
19.16,1,1.35,1.25,True,668,0,19,19
7.9,1,1.25,1.1,True,377,0,1,1
1.8,1,1.1,1.1,True,484,0,4,4
50.11,1,1.55,1.3,False,1411,0,27,27
14.16,1,1.3,1.25,True,668,0,17,17
34.3,1,1.45,1.35,False,1411,0,27,27
47.18,1,1.55,1.15,True,484,0,7,7
6.12,1,1.2,1.2,True,484,0,13,13
36.18,1,1.45,1.45,False,1411,0,48,48
17.16,1,1.35,1.15,True,484,0,5,5
33.16,1,1.45,1.3,False,1411,0,35,35
11.11,1,1.3,1.1,True,484,0,6,6
51.9,1,1.55,1.35,False,1411,0,35,35
40.16,1,1.5,1.25,False,1411,0,27,27
38.15,1,1.5,1.15,True,377,0,2,2
15.4,1,1.3,1.3,False,1411,0,38,38
27.7,1,1.4,1.35,False,1411,0,41,41
44.17,1,1.5,1.45,False,1411,0,29,29
49.18,1,1.55,1.25,False,1411,0,22,22
46.3,1,1.55,1.1,True,377,0,2,2
47.19,1,1.55,1.15,True,484,0,5,5
54.7,1,1.55,1.5,False,1411,0,34,34
50.16,1,1.55,1.3,False,1411,0,45,45
14.11,1,1.3,1.25,False,1411,0,41,41
45.13,1,1.5,1.5,False,1411,0,41,41
9.6,1,1.25,1.2,True,484,0,16,16
19.17,1,1.35,1.25,True,668,0,33,33
42.11,1,1.5,1.35,False,1411,0,32,32
16.19,1,1.35,1.1,True,377,0,2,2
49.19,1,1.55,1.25,True,668,0,24,24
44.1,1,1.5,1.45,False,1411,0,42,42
44.1,1,1.5,1.45,False,1411,0,67,67
44.1,1,1.5,1.45,False,1411,0,42,42
44.1,1,1.5,1.45,False,1411,0,67,67
46.4,1,1.55,1.1,True,484,0,10,10
45.7,1,1.5,1.5,False,1411,0,51,51
38.12,1,1.5,1.15,True,377,0,3,3
40.11,1,1.5,1.25,False,1411,0,34,34
39.2,1,1.5,1.2,True,486,0,10,10
39.2,1,1.5,1.2,True,486,0,2,2
39.2,1,1.5,1.2,True,486,0,10,10
39.2,1,1.5,1.2,True,486,0,2,2
51.8,1,1.55,1.35,False,1411,0,33,33
7.19,1,1.25,1.1,True,484,0,4,4
17.17,1,1.35,1.15,True,484,0,9,9
19.2,1,1.35,1.25,True,668,0,34,34
19.2,1,1.35,1.25,True,1411,0,26,26
19.2,1,1.35,1.25,False,668,0,34,34
19.2,1,1.35,1.25,False,1411,0,26,26
36.19,1,1.45,1.45,False,1411,0,27,27
33.11,1,1.45,1.3,False,1411,0,32,32
17.14,1,1.35,1.15,True,484,0,12,12
18.5,1,1.35,1.2,True,484,0,8,8
11.4,1,1.3,1.1,True,377,0,3,3
46.14,1,1.55,1.1,True,486,0,2,2
2.12,1,1.15,1.1,True,486,0,6,6
19.14,1,1.35,1.25,True,668,0,28,28
28.18,1,1.4,1.4,False,1411,0,37,37
12.18,1,1.3,1.15,True,484,0,7,7
28.9,1,1.4,1.4,False,1411,0,41,41
17.15,1,1.35,1.15,True,486,0,3,3
5.7,1,1.2,1.15,True,484,0,7,7
41.18,1,1.5,1.3,False,1411,0,35,35
4.19,1,1.2,1.1,True,486,0,2,2
2.15,1,1.15,1.1,True,377,0,1,1
19.15,1,1.35,1.25,False,1411,0,40,40
46.13,1,1.55,1.1,True,377,0,1,1
18.2,1,1.35,1.2,True,486,0,11,11
18.2,1,1.35,1.2,True,484,0,9,9
18.2,1,1.35,1.2,True,486,0,11,11
18.2,1,1.35,1.2,True,484,0,9,9
43.8,1,1.5,1.4,False,1411,0,54,54
15.16,1,1.3,1.3,False,1411,0,35,35
37.7,1,1.5,1.1,True,484,0,9,9
23.11,1,1.4,1.15,True,377,0,3,3
52.4,1,1.55,1.4,False,1411,0,38,38
5.16,1,1.2,1.15,True,377,0,3,3
30.11,1,1.45,1.15,False,1411,0,26,26
23.5,1,1.4,1.15,True,377,0,2,2
6.19,1,1.2,1.2,False,1411,0,35,35
29.2,1,1.45,1.1,True,377,0,2,2
29.2,1,1.45,1.1,True,484,0,3,3
29.2,1,1.45,1.1,True,377,0,2,2
29.2,1,1.45,1.1,True,484,0,3,3
52.14,1,1.55,1.4,False,1411,0,31,31
14.4,1,1.3,1.25,False,1411,0,35,35
39.17,1,1.5,1.2,True,486,0,6,6
37.19,1,1.5,1.1,True,377,0,1,1
22.16,1,1.4,1.1,True,484,0,6,6
1.3,1,1.1,1.1,True,484,0,6,6
43.14,1,1.5,1.4,False,1411,0,32,32
23.2,1,1.4,1.15,True,668,0,15,15
23.2,1,1.4,1.15,True,377,0,2,2
23.2,1,1.4,1.15,True,668,0,15,15
23.2,1,1.4,1.15,True,377,0,2,2
33.9,1,1.45,1.3,False,1411,0,37,37
39.9,1,1.5,1.2,True,486,0,4,4
30.1,1,1.45,1.15,True,484,0,7,7
30.1,1,1.45,1.15,True,377,0,4,4
30.1,1,1.45,1.15,True,484,0,7,7
30.1,1,1.45,1.15,True,377,0,4,4
44.6,1,1.5,1.45,False,1411,0,59,59
5.11,1,1.2,1.15,True,484,0,5,5
23.16,1,1.4,1.15,True,377,0,2,2
24.15,1,1.4,1.2,True,484,0,9,9
52.3,1,1.55,1.4,False,1411,0,38,38
38.9,1,1.5,1.15,True,484,0,10,10
45.18,1,1.5,1.5,False,1411,0,58,58
29.5,1,1.45,1.1,True,376,0,2,2
52.13,1,1.55,1.4,False,1411,0,42,42
14.3,1,1.3,1.25,True,486,0,18,18
1.16,1,1.1,1.1,True,376,0,2,2
28.13,1,1.4,1.4,False,1411,0,41,41
25.18,1,1.4,1.25,True,668,0,21,21
12.7,1,1.3,1.15,True,377,0,1,1
30.13,1,1.45,1.15,True,377,0,4,4
31.12,1,1.45,1.2,True,486,0,19,19
25.6,1,1.4,1.25,False,1411,0,39,39
35.19,1,1.45,1.4,False,1411,0,28,28
27.18,1,1.4,1.35,False,1411,0,32,32
48.11,1,1.55,1.2,True,484,0,11,11
43.3,1,1.5,1.4,False,1411,0,40,40
50.7,1,1.55,1.3,False,1411,0,36,36
6.4,1,1.2,1.2,True,484,0,16,16
41.13,1,1.5,1.3,False,1411,0,21,21
8.3,1,1.25,1.15,True,484,0,6,6
4.12,1,1.2,1.1,True,377,0,1,1
26.11,1,1.4,1.3,False,1411,0,47,47
13.11,1,1.3,1.2,True,484,0,12,12
48.16,1,1.55,1.2,True,668,0,12,12
29.17,1,1.45,1.1,True,486,0,5,5
31.15,1,1.45,1.2,True,484,0,14,14
30.12,1,1.45,1.15,False,1411,0,22,22
50.14,1,1.55,1.3,False,1411,0,45,45
8.5,1,1.25,1.15,True,486,0,2,2
14.13,1,1.3,1.25,True,668,0,37,37
9.4,1,1.25,1.2,True,484,0,11,11
42.13,1,1.5,1.35,False,1411,0,20,20
54.5,1,1.55,1.5,False,1411,0,49,49
40.13,1,1.5,1.25,False,1411,0,26,26
30.14,1,1.45,1.15,True,486,0,2,2
33.13,1,1.45,1.3,False,1411,0,36,36
20.8,1,1.35,1.3,False,1411,0,45,45
44.12,1,1.5,1.45,False,1411,0,38,38
46.6,1,1.55,1.1,True,484,0,5,5
54.18,1,1.55,1.5,False,1411,0,48,48
9.3,1,1.25,1.2,True,484,0,6,6
42.14,1,1.5,1.35,False,1411,0,35,35
50.13,1,1.55,1.3,False,1411,0,37,37
8.4,1,1.25,1.15,True,484,0,10,10
14.14,1,1.3,1.25,True,668,0,27,27
38.17,1,1.5,1.15,True,667,0,16,16
4.4,1,1.2,1.1,True,377,0,1,1
48.9,1,1.55,1.2,True,668,0,15,15
44.15,1,1.5,1.45,False,1411,0,25,25
27.5,1,1.4,1.35,False,1411,0,36,36
46.1,1,1.55,1.1,True,486,0,5,5
46.1,1,1.55,1.1,True,486,0,4,4
46.1,1,1.55,1.1,True,486,0,5,5
46.1,1,1.55,1.1,True,486,0,4,4
33.14,1,1.45,1.3,False,1411,0,47,47
15.12,1,1.3,1.3,False,1411,0,29,29
40.14,1,1.5,1.25,False,1411,0,26,26
30.15,1,1.45,1.15,True,484,0,6,6
39.18,1,1.5,1.2,False,1411,0,33,33
5.5,1,1.2,1.15,True,377,0,3,3
37.16,1,1.5,1.1,True,484,0,3,3
22.19,1,1.4,1.1,True,377,0,2,2
6.16,1,1.2,1.2,True,486,0,4,4
30.16,1,1.45,1.15,True,484,0,7,7
46.11,1,1.55,1.1,True,486,0,2,2
32.8,1,1.45,1.25,False,1411,0,23,23
11.15,1,1.3,1.1,True,377,0,2,2
16.8,1,1.35,1.1,True,377,0,1,1
37.8,1,1.5,1.1,True,486,0,5,5
8.7,1,1.25,1.15,True,377,0,3,3
2.17,1,1.15,1.1,True,484,0,7,7
30.17,1,1.45,1.15,True,484,0,4,4
40.9,1,1.5,1.25,False,1411,0,30,30
1.19,1,1.1,1.1,True,376,0,1,1
5.2,1,1.2,1.15,True,377,0,2,2
5.2,1,1.2,1.15,True,377,0,3,3
5.2,1,1.2,1.15,True,377,0,2,2
5.2,1,1.2,1.15,True,377,0,3,3
45.17,1,1.5,1.5,False,1411,0,47,47
38.2,1,1.5,1.15,True,377,0,4,4
38.2,1,1.5,1.15,True,484,0,13,13
38.2,1,1.5,1.15,True,377,0,4,4
38.2,1,1.5,1.15,True,484,0,13,13
2.1,1,1.15,1.1,True,484,0,2,2
2.1,1,1.15,1.1,True,486,0,1,1
2.1,1,1.15,1.1,True,484,0,2,2
2.1,1,1.15,1.1,True,486,0,1,1
45.3,1,1.5,1.5,False,1411,0,55,55
30.2,1,1.45,1.15,True,486,0,1,1
30.2,1,1.45,1.15,True,484,0,8,8
30.2,1,1.45,1.15,True,486,0,1,1
30.2,1,1.45,1.15,True,484,0,8,8
8.6,1,1.25,1.15,True,486,0,9,9
18.7,1,1.35,1.2,True,484,0,11,11
46.16,1,1.55,1.1,True,484,0,4,4
32.9,1,1.45,1.25,True,668,0,27,27
35.9,1,1.45,1.4,False,1411,0,57,57
39.6,1,1.5,1.2,True,484,0,8,8
25.7,1,1.4,1.25,False,1411,0,34,34
31.13,1,1.45,1.2,True,668,0,12,12
29.11,1,1.45,1.1,True,377,0,2,2
53.7,1,1.55,1.45,False,1411,0,44,44
39.14,1,1.5,1.2,True,486,0,6,6
35.18,1,1.45,1.4,False,1411,0,30,30
27.19,1,1.4,1.35,False,1411,0,26,26
22.15,1,1.4,1.1,True,484,0,2,2
55.16,1,1.55,1.55,False,1411,0,57,57
37.4,1,1.5,1.1,True,484,0,8,8
21.7,1,1.35,1.35,False,1411,0,57,57
25.19,1,1.4,1.25,False,1411,0,32,32
12.6,1,1.3,1.15,True,484,0,6,6
11.19,1,1.3,1.1,True,377,0,2,2
48.17,1,1.55,1.2,True,486,0,7,7
55.17,1,1.55,1.55,False,1411,0,43,43
53.6,1,1.55,1.45,False,1411,0,28,28
29.16,1,1.45,1.1,True,484,0,3,3
3.3,1,1.15,1.15,True,667,0,21,21
31.14,1,1.45,1.2,True,484,0,4,4
1.15,1,1.1,1.1,True,377,0,2,2
43.17,1,1.5,1.4,False,1411,0,35,35
12.1,1,1.3,1.15,True,484,0,11,11
12.1,1,1.3,1.15,True,484,0,9,9
12.1,1,1.3,1.15,True,484,0,11,11
12.1,1,1.3,1.15,True,484,0,9,9
55.2,1,1.55,1.55,False,1411,0,53,53
55.2,1,1.55,1.55,False,1411,0,50,50
55.2,1,1.55,1.55,False,1411,0,53,53
55.2,1,1.55,1.55,False,1411,0,50,50
50.6,1,1.55,1.3,False,1411,0,24,24
22.3,1,1.4,1.1,True,484,0,9,9
32.11,1,1.45,1.25,True,668,0,25,25
21.6,1,1.35,1.35,False,1411,0,31,31
24.16,1,1.4,1.2,True,486,0,5,5
41.3,1,1.5,1.3,False,1411,0,38,38
14.5,1,1.3,1.25,False,1411,0,33,33
29.3,1,1.45,1.1,True,377,0,1,1
52.15,1,1.55,1.4,False,1411,0,43,43
19.3,1,1.35,1.25,False,1411,0,40,40
32.12,1,1.45,1.25,True,668,0,23,23
21.5,1,1.35,1.35,False,1411,0,35,35
3.19,1,1.15,1.15,True,377,0,2,2
53.5,1,1.55,1.45,False,1411,0,47,47
55.14,1,1.55,1.55,False,1411,0,50,50
52.5,1,1.55,1.4,False,1411,0,53,53
28.1,1,1.4,1.4,False,1411,0,41,41
28.1,1,1.4,1.4,False,1411,0,31,31
28.1,1,1.4,1.4,False,1411,0,41,41
28.1,1,1.4,1.4,False,1411,0,31,31
5.17,1,1.2,1.15,True,486,0,9,9
24.3,1,1.4,1.2,True,668,0,22,22
13.3,1,1.3,1.2,True,484,0,14,14
23.4,1,1.4,1.15,True,668,0,11,11
21.4,1,1.35,1.35,False,1411,0,30,30
32.13,1,1.45,1.25,False,1411,0,49,49
26.12,1,1.4,1.3,False,1411,0,36,36
3.18,1,1.15,1.15,True,377,0,1,1
13.12,1,1.3,1.2,True,668,0,14,14
29.4,1,1.45,1.1,True,486,0,5,5
52.12,1,1.55,1.4,False,1411,0,36,36
33.8,1,1.45,1.3,False,1411,0,28,28
23.3,1,1.4,1.15,True,486,0,1,1
44.7,1,1.5,1.45,False,1411,0,38,38
55.15,1,1.55,1.55,False,1411,0,53,53
23.17,1,1.4,1.15,True,484,0,12,12
4.8,1,1.2,1.1,True,484,0,4,4
48.2,1,1.55,1.2,True,486,0,8,8
48.2,1,1.55,1.2,True,486,0,6,6
48.2,1,1.55,1.2,True,486,0,8,8
48.2,1,1.55,1.2,True,486,0,6,6
6.7,1,1.2,1.2,True,484,0,18,18
38.8,1,1.5,1.15,True,377,0,1,1
4.11,1,1.2,1.1,True,484,0,5,5
26.3,1,1.4,1.3,False,1411,0,34,34
53.4,1,1.55,1.45,False,1411,0,53,53
11.3,1,1.3,1.1,True,486,0,2,2
18.1,1,1.35,1.2,True,484,0,14,14
18.1,1,1.35,1.2,True,484,0,8,8
18.1,1,1.35,1.2,True,484,0,14,14
18.1,1,1.35,1.2,True,484,0,8,8
16.9,1,1.35,1.1,True,377,0,2,2
36.8,1,1.45,1.45,False,1411,0,34,34
19.4,1,1.35,1.25,False,1411,0,18,18
2.16,1,1.15,1.1,True,486,0,5,5
32.15,1,1.45,1.25,False,1411,0,26,26
21.2,1,1.35,1.35,False,1411,0,38,38
21.2,1,1.35,1.35,False,1411,0,33,33
21.2,1,1.35,1.35,False,1411,0,38,38
21.2,1,1.35,1.35,False,1411,0,33,33
5.4,1,1.2,1.15,True,484,0,15,15
55.13,1,1.55,1.55,False,1411,0,91,91
3.7,1,1.15,1.15,True,377,0,2,2
6.8,1,1.2,1.2,True,668,0,11,11
4.7,1,1.2,1.1,True,484,0,7,7
21.3,1,1.35,1.35,False,1411,0,52,52
32.14,1,1.45,1.25,True,668,0,16,16
2.11,1,1.15,1.1,True,484,0,5,5
19.5,1,1.35,1.25,False,1411,0,38,38
36.9,1,1.45,1.45,False,1411,0,55,55
15.11,1,1.3,1.3,False,1411,0,31,31
18.6,1,1.35,1.2,True,486,0,7,7
35.8,1,1.45,1.4,False,1411,0,38,38
46.17,1,1.55,1.1,True,486,0,4,4
3.6,1,1.15,1.15,True,377,0,2,2
40.8,1,1.5,1.25,False,1411,0,30,30
5.3,1,1.2,1.15,True,486,0,11,11
55.12,1,1.55,1.55,False,1411,0,68,68
53.3,1,1.55,1.45,False,1411,0,50,50
40.12,1,1.5,1.25,False,1411,0,23,23
8.19,1,1.25,1.15,True,484,0,3,3
11.16,1,1.3,1.1,True,484,0,1,1
3.5,1,1.15,1.15,True,486,0,8,8
33.12,1,1.45,1.3,False,1411,0,33,33
20.9,1,1.35,1.3,False,1411,0,49,49
49.9,1,1.55,1.25,False,1411,0,27,27
15.3,1,1.3,1.3,False,1411,0,38,38
44.13,1,1.5,1.45,False,1411,0,43,43
27.3,1,1.4,1.35,False,1411,0,43,43
46.7,1,1.55,1.1,True,377,0,1,1
55.11,1,1.55,1.55,False,1411,0,57,57
38.11,1,1.5,1.15,True,377,0,2,2
50.15,1,1.55,1.3,False,1411,0,29,29
14.12,1,1.3,1.25,True,486,0,10,10
19.6,1,1.35,1.25,True,668,0,17,17
9.5,1,1.25,1.2,False,1411,0,25,25
32.17,1,1.45,1.25,False,1411,0,29,29
42.12,1,1.5,1.35,False,1411,0,34,34
37.15,1,1.5,1.1,True,486,0,7,7
6.15,1,1.2,1.2,True,486,0,11,11
54.4,1,1.55,1.5,False,1411,0,37,37
24.19,1,1.4,1.2,True,486,0,17,17
55.1,1,1.55,1.55,False,1411,0,79,79
55.1,1,1.55,1.55,False,1411,0,41,41
55.1,1,1.55,1.55,False,1411,0,79,79
55.1,1,1.55,1.55,False,1411,0,41,41
38.16,1,1.5,1.15,True,486,0,5,5
27.4,1,1.4,1.35,False,1411,0,52,52
48.8,1,1.55,1.2,True,486,0,13,13
44.14,1,1.5,1.45,False,1411,0,47,47
49.8,1,1.55,1.25,False,1411,0,32,32
43.18,1,1.5,1.4,False,1411,0,24,24
33.15,1,1.45,1.3,False,1411,0,36,36
3.4,1,1.15,1.15,True,484,0,12,12
40.15,1,1.5,1.25,False,1411,0,35,35
8.18,1,1.25,1.15,True,486,0,13,13
39.5,1,1.5,1.2,True,484,0,14,14
54.3,1,1.55,1.5,False,1411,0,46,46
54.19,1,1.55,1.5,False,1411,0,38,38
32.16,1,1.45,1.25,False,1411,0,33,33
21.1,1,1.35,1.35,False,1411,0,64,64
21.1,1,1.35,1.35,False,1411,0,32,32
21.1,1,1.35,1.35,False,1411,0,64,64
21.1,1,1.35,1.35,False,1411,0,32,32
9.2,1,1.25,1.2,True,484,0,4,4
9.2,1,1.25,1.2,True,484,0,24,24
9.2,1,1.25,1.2,True,484,0,4,4
9.2,1,1.25,1.2,True,484,0,24,24
42.15,1,1.5,1.35,False,1411,0,48,48
45.14,1,1.5,1.5,False,1411,0,36,36
50.12,1,1.55,1.3,False,1411,0,30,30
19.7,1,1.35,1.25,True,668,0,21,21
14.15,1,1.3,1.25,True,486,0,8,8
10.1,1,1.25,1.25,True,668,0,10,10
10.1,1,1.25,1.25,True,1411,0,38,38
10.1,1,1.25,1.25,False,668,0,10,10
10.1,1,1.25,1.25,False,1411,0,38,38
10.16,1,1.25,1.25,True,668,0,35,35
35.5,1,1.45,1.4,False,1411,0,41,41
43.12,1,1.5,1.4,False,1411,0,44,44
22.6,1,1.4,1.1,True,377,0,1,1
16.3,1,1.35,1.1,True,376,0,4,4
24.13,1,1.4,1.2,True,486,0,5,5
47.5,1,1.55,1.15,True,377,0,5,5
40.5,1,1.5,1.25,False,1411,0,35,35
12.11,1,1.3,1.15,True,377,0,2,2
37.1,1,1.5,1.1,True,377,0,1,1
37.1,1,1.5,1.1,True,376,0,2,2
37.1,1,1.5,1.1,True,377,0,1,1
37.1,1,1.5,1.1,True,376,0,2,2
15.9,1,1.3,1.3,False,1411,0,43,43
30.3,1,1.45,1.15,True,377,0,2,2
16.4,1,1.35,1.1,True,487,0,2,2
10.17,1,1.25,1.25,True,668,0,16,16
12.16,1,1.3,1.15,True,377,0,3,3
39.11,1,1.5,1.2,True,486,0,5,5
5.9,1,1.2,1.15,True,484,0,1,1
16.2,1,1.35,1.1,True,484,0,8,8
16.2,1,1.35,1.1,True,376,0,4,4
16.2,1,1.35,1.1,True,484,0,8,8
16.2,1,1.35,1.1,True,376,0,4,4
10.2,1,1.25,1.25,False,1411,0,22,22
10.2,1,1.25,1.25,False,668,0,28,28
10.2,1,1.25,1.25,True,1411,0,22,22
10.2,1,1.25,1.25,True,668,0,28,28
1.5,1,1.1,1.1,True,377,0,2,2
47.4,1,1.55,1.15,True,377,0,3,3
7.1,1,1.25,1.1,True,377,0,2,2
7.1,1,1.25,1.1,True,487,0,2,2
7.1,1,1.25,1.1,True,377,0,2,2
7.1,1,1.25,1.1,True,487,0,2,2
40.18,1,1.5,1.25,True,668,0,19,19
43.5,1,1.5,1.4,False,1411,0,41,41
20.3,1,1.35,1.3,False,1411,0,36,36
33.18,1,1.45,1.3,False,1411,0,33,33
44.19,1,1.5,1.45,False,1411,0,52,52
48.5,1,1.55,1.2,True,486,0,3,3
27.9,1,1.4,1.35,False,1411,0,37,37
47.7,1,1.55,1.15,True,486,0,2,2
26.6,1,1.4,1.3,False,1411,0,35,35
4.14,1,1.2,1.1,True,484,0,6,6
41.15,1,1.5,1.3,False,1411,0,43,43
14.18,1,1.3,1.25,False,1411,0,40,40
13.17,1,1.3,1.2,True,484,0,7,7
26.17,1,1.4,1.3,False,1411,0,43,43
17.8,1,1.35,1.15,True,377,0,1,1
7.7,1,1.25,1.1,True,377,0,2,2
42.18,1,1.5,1.35,False,1411,0,47,47
10.3,1,1.25,1.25,True,668,0,26,26
28.4,1,1.4,1.4,False,1411,0,41,41
10.14,1,1.25,1.25,False,1411,0,53,53
54.14,1,1.55,1.5,False,1411,0,47,47
34.18,1,1.45,1.35,False,1411,0,24,24
28.15,1,1.4,1.4,False,1411,0,44,44
47.6,1,1.55,1.15,True,486,0,5,5
16.17,1,1.35,1.1,True,486,0,6,6
20.4,1,1.35,1.3,False,1411,0,43,43
13.6,1,1.3,1.2,True,668,0,25,25
24.6,1,1.4,1.2,True,484,0,6,6
11.9,1,1.3,1.1,True,376,0,3,3
7.17,1,1.25,1.1,True,484,0,5,5
54.13,1,1.55,1.5,False,1411,0,28,28
41.6,1,1.5,1.3,False,1411,0,36,36
34.19,1,1.45,1.35,False,1411,0,41,41
54.9,1,1.55,1.5,False,1411,0,37,37
55.3,1,1.55,1.55,False,1411,0,33,33
10.15,1,1.25,1.25,True,668,0,28,28
9.8,1,1.25,1.2,True,484,0,8,8
50.18,1,1.55,1.3,False,1411,0,37,37
17.9,1,1.35,1.15,True,484,0,2,2
31.19,1,1.45,1.2,True,484,0,11,11
53.19,1,1.55,1.45,False,1411,0,37,37
26.18,1,1.4,1.3,False,1411,0,24,24
27.13,1,1.4,1.35,False,1411,0,36,36
35.12,1,1.45,1.4,False,1411,0,39,39
13.18,1,1.3,1.2,True,486,0,10,10
4.2,1,1.2,1.1,True,484,0,6,6
4.2,1,1.2,1.1,True,475,0,4,4
4.2,1,1.2,1.1,True,484,0,6,6
4.2,1,1.2,1.1,True,475,0,4,4
26.9,1,1.4,1.3,False,1411,0,51,51
10.4,1,1.25,1.25,True,668,0,35,35
10.13,1,1.25,1.25,True,668,0,44,44
15.14,1,1.3,1.3,False,1411,0,46,46
30.7,1,1.45,1.15,True,484,0,5,5
55.5,1,1.55,1.55,False,1411,0,60,60
25.13,1,1.4,1.25,True,668,0,23,23
47.1,1,1.55,1.15,True,486,0,5,5
47.1,1,1.55,1.15,True,377,0,6,6
47.1,1,1.55,1.15,True,486,0,5,5
47.1,1,1.55,1.15,True,377,0,6,6
27.14,1,1.4,1.35,False,1411,0,34,34
